aphia_id,RankName,ScientificName,ScientificNameAuthor,Kingdom,Phylum,Class,Order,Family,Genus,Subgenus,Species,Subspecies,ScientificNameWithAuthor
107506,Species,Eualus occultus,"(Lebour, 1936)",Animalia,Arthropoda,Malacostraca,Decapoda,Thoridae,Eualus,,occultus,,"Eualus occultus Lebour, 1936"
107518,Species,Hippolyte varians,"Leach, 1814 [in Leach, 1813-1815]",Animalia,Arthropoda,Malacostraca,Decapoda,Hippolytidae,Hippolyte,,varians,,"Hippolyte varians Leach, 1814 [in Leach, 1813-1815]"
107551,Species,Crangon allmanni,"Kinahan, 1860",Animalia,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,,allmanni,,"Crangon allmanni Kinahan, 1860"
107552,Species,Crangon crangon,"(Linnaeus, 1758)",Animalia,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,,crangon,,"Crangon crangon Linnaeus, 1758"
107557,Species,Philocheras bispinosus,"(Hailstone, 1835)",Animalia,Arthropoda,Malacostraca,Decapoda,Crangonidae,Philocheras,,bispinosus,,"Philocheras bispinosus Hailstone, 1835"
107647,Species,Pandalina brevirostris,"(Rathke, 1843)",Animalia,Arthropoda,Malacostraca,Decapoda,Pandalidae,Pandalina,,brevirostris,,"Pandalina brevirostris Rathke, 1843"
107651,Species,Pandalus montagui,"Leach, 1814 [in Leach, 1813-1815]",Animalia,Arthropoda,Malacostraca,Decapoda,Pandalidae,Pandalus,,montagui,,"Pandalus montagui Leach, 1814 [in Leach, 1813-1815]"
107722,Species,Axius stirhynchus,"Leach, 1816",Animalia,Arthropoda,Malacostraca,Decapoda,Axiidae,Axius,,stirhynchus,,"Axius stirhynchus Leach, 1816"
107729,Species,Callianassa subterranea,"(Montagu, 1808)",Animalia,Arthropoda,Malacostraca,Decapoda,Callianassidae,Callianassa,,subterranea,,"Callianassa subterranea Montagu, 1808"
107739,Species,Upogebia deltaura,"(Leach, 1816)",Animalia,Arthropoda,Malacostraca,Decapoda,Upogebiidae,Upogebia,,deltaura,,"Upogebia deltaura Leach, 1816"
107742,Species,Upogebia stellata,"(Montagu, 1808)",Animalia,Arthropoda,Malacostraca,Decapoda,Upogebiidae,Upogebia,,stellata,,"Upogebia stellata Montagu, 1808"
110398,Genus,Diastylis,"Say, 1818",Animalia,Arthropoda,Malacostraca,Cumacea,Diastylidae,Diastylis,,,,"Diastylis Say, 1818"
110414,Genus,Leucon,"Krøyer, 1846",Animalia,Arthropoda,Malacostraca,Cumacea,Leuconidae,Leucon,,,,"Leucon Krøyer, 1846"
110440,Species,Bodotria arenosa,"Goodsir, 1843",Animalia,Arthropoda,Malacostraca,Cumacea,Bodotriidae,Bodotria,,arenosa,,"Bodotria arenosa Goodsir, 1843"
110445,Species,Bodotria scorpioides,"(Montagu, 1804)",Animalia,Arthropoda,Malacostraca,Cumacea,Bodotriidae,Bodotria,,scorpioides,,"Bodotria scorpioides Montagu, 1804"
110467,Species,Vaunthompsonia cristata,"Bate, 1858",Animalia,Arthropoda,Malacostraca,Cumacea,Bodotriidae,Vaunthompsonia,,cristata,,"Vaunthompsonia cristata Bate, 1858"
110472,Species,Diastylis bradyi,"Norman, 1879",Animalia,Arthropoda,Malacostraca,Cumacea,Diastylidae,Diastylis,,bradyi,,"Diastylis bradyi Norman, 1879"
110481,Species,Diastylis laevis,"Norman, 1869",Animalia,Arthropoda,Malacostraca,Cumacea,Diastylidae,Diastylis,,laevis,,"Diastylis laevis Norman, 1869"
110483,Species,Diastylis lucifera,"(Krøyer, 1837)",Animalia,Arthropoda,Malacostraca,Cumacea,Diastylidae,Diastylis,,lucifera,,"Diastylis lucifera Krøyer, 1837"
110535,Species,Eudorella truncatula,"(Bate, 1856)",Animalia,Arthropoda,Malacostraca,Cumacea,Leuconidae,Eudorella,,truncatula,,"Eudorella truncatula Bate, 1856"
110627,Species,Pseudocuma (Pseudocuma) longicorne,"(Bate, 1858)",Animalia,Arthropoda,Malacostraca,Cumacea,Pseudocumatidae,Pseudocuma,Pseudocuma,longicorne,,"Pseudocuma Pseudocuma longicorne Bate, 1858"
110829,Genus,Schizomavella,"Canu & Bassler, 1917",Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Bitectiporidae,Schizomavella,,,,"Schizomavella Canu & Bassler, 1917"
110851,Genus,Callopora,"Gray, 1848",Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Calloporidae,Callopora,,,,"Callopora Gray, 1848"
111011,Genus,Nolella,"Gosse, 1855",Animalia,Bryozoa,Gymnolaemata,Ctenostomatida,Nolellidae,Nolella,,,,"Nolella Gosse, 1855"
111020,Genus,Triticella,"Dalyell, 1848",Animalia,Bryozoa,Gymnolaemata,Ctenostomatida,Triticellidae,Triticella,,,,"Triticella Dalyell, 1848"
111032,Genus,Crisia,"Lamouroux, 1812",Animalia,Bryozoa,Stenolaemata,Cyclostomatida,Crisiidae,Crisia,,,,"Crisia Lamouroux, 1812"
111054,Genus,Tubulipora,"Lamarck, 1816",Animalia,Bryozoa,Stenolaemata,Cyclostomatida,Tubuliporidae,Tubulipora,,,,"Tubulipora Lamarck, 1816"
111061,Species,Reptadeonella violacea,"(Johnston, 1847)",Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Adeonidae,Reptadeonella,,violacea,,"Reptadeonella violacea Johnston, 1847"
111079,Species,Hippoporina pertusa,"(Esper, 1796)",Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Bitectiporidae,Hippoporina,,pertusa,,"Hippoporina pertusa Esper, 1796"
111091,Species,Schizomavella auriculata,"(Hassall, 1842)",Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Bitectiporidae,Schizomavella,,auriculata,,"Schizomavella auriculata Hassall, 1842"
111125,Species,Porella concinna,"(Busk, 1854)",Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Bryocryptellidae,Porella,,concinna,,"Porella concinna Busk, 1854"
111147,Species,Bicellariella ciliata,"(Linnaeus, 1758)",Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Bugulidae,Bicellariella,,ciliata,,"Bicellariella ciliata Linnaeus, 1758"
111186,Species,Amphiblestrum auritum,"(Hincks, 1877)",Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Calloporidae,Amphiblestrum,,auritum,,"Amphiblestrum auritum Hincks, 1877"
111196,Species,Callopora dumerilii,"(Audouin, 1826)",Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Calloporidae,Callopora,,dumerilii,,"Callopora dumerilii Audouin, 1826"
111202,Species,Cauloramphus spiniferum,"(Johnston, 1832)",Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Calloporidae,Cauloramphus,,spiniferum,,"Cauloramphus spiniferum Johnston, 1832"
111249,Species,Scrupocellaria scrupea,"Busk, 1851",Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Candidae,Scrupocellaria,,scrupea,,"Scrupocellaria scrupea Busk, 1851"
111250,Species,Scrupocellaria scruposa,"(Linnaeus, 1758)",Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Candidae,Scrupocellaria,,scruposa,,"Scrupocellaria scruposa Linnaeus, 1758"
111268,Species,Cellepora pumicosa,"(Pallas, 1766)",Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Celleporidae,Cellepora,,pumicosa,,"Cellepora pumicosa Pallas, 1766"
111285,Species,Turbicellepora avicularis,"(Hincks, 1860)",Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Celleporidae,Turbicellepora,,avicularis,,"Turbicellepora avicularis Hincks, 1860"
111304,Species,Chorizopora brongniartii,"(Audouin, 1826)",Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Chorizoporidae,Chorizopora,,brongniartii,,"Chorizopora brongniartii Audouin, 1826"
111351,Species,Conopeum reticulum,"(Linnaeus, 1767)",Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Electridae,Conopeum,,reticulum,,"Conopeum reticulum Linnaeus, 1767"
111354,Species,Electra monostachys,"(Busk, 1854)",Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Electridae,Electra,,monostachys,,"Electra monostachys Busk, 1854"
111355,Species,Electra pilosa,"(Linnaeus, 1767)",Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Electridae,Electra,,pilosa,,"Electra pilosa Linnaeus, 1767"
111361,Species,Eucratea loricata,"(Linnaeus, 1758)",Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Eucrateidae,Eucratea,,loricata,,"Eucratea loricata Linnaeus, 1758"
111367,Species,Flustra foliacea,"(Linnaeus, 1758)",Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Flustridae,Flustra,,foliacea,,"Flustra foliacea Linnaeus, 1758"
111374,Species,Securiflustra securifrons,"(Pallas, 1766)",Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Flustridae,Securiflustra,,securifrons,,"Securiflustra securifrons Pallas, 1766"
111421,Species,Microporella ciliata,"(Pallas, 1766)",Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Microporellidae,Microporella,,ciliata,,"Microporella ciliata Pallas, 1766"
111484,Species,Escharella immersa,"(Fleming, 1828)",Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Escharellidae,Escharella,,immersa,,"Escharella immersa Fleming, 1828"
111495,Species,Escharella variolosa,"(Johnston, 1838)",Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Escharellidae,Escharella,,variolosa,,"Escharella variolosa Johnston, 1838"
111496,Species,Escharella ventricosa,"(Hassall, 1842)",Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Escharellidae,Escharella,,ventricosa,,"Escharella ventricosa Hassall, 1842"
111540,Species,Scruparia chelata,"(Linnaeus, 1758)",Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Scrupariidae,Scruparia,,chelata,,"Scruparia chelata Linnaeus, 1758"
111597,Species,Alcyonidium diaphanum,"(Hudson, 1778)",Animalia,Bryozoa,Gymnolaemata,Ctenostomatida,Alcyonidiidae,Alcyonidium,,diaphanum,,"Alcyonidium diaphanum Hudson, 1778"
111600,Species,Alcyonidium gelatinosum,"(Linnaeus, 1761)",Animalia,Bryozoa,Gymnolaemata,Ctenostomatida,Alcyonidiidae,Alcyonidium,,gelatinosum,,"Alcyonidium gelatinosum Linnaeus, 1761"
111602,Species,Alcyonidium mamillatum,"Alder, 1857",Animalia,Bryozoa,Gymnolaemata,Ctenostomatida,Alcyonidiidae,Alcyonidium,,mamillatum,,"Alcyonidium mamillatum Alder, 1857"
111604,Species,Alcyonidium parasiticum,"(Fleming, 1828)",Animalia,Bryozoa,Gymnolaemata,Ctenostomatida,Alcyonidiidae,Alcyonidium,,parasiticum,,"Alcyonidium parasiticum Fleming, 1828"
111659,Species,Amathia lendigera,"(Linnaeus, 1758)",Animalia,Bryozoa,Gymnolaemata,Ctenostomatida,Vesiculariidae,Amathia,,lendigera,,"Amathia lendigera Linnaeus, 1758"
111669,Species,Vesicularia spinosa,"(Linnaeus, 1758)",Animalia,Bryozoa,Gymnolaemata,Ctenostomatida,Vesiculariidae,Vesicularia,,spinosa,,"Vesicularia spinosa Linnaeus, 1758"
111676,Species,Walkeria uva,"(Linnaeus, 1758)",Animalia,Bryozoa,Gymnolaemata,Ctenostomatida,Walkeriidae,Walkeria,,uva,,"Walkeria uva Linnaeus, 1758"
111690,Species,Crisia aculeata,"Hassall, 1841",Animalia,Bryozoa,Stenolaemata,Cyclostomatida,Crisiidae,Crisia,,aculeata,,"Crisia aculeata Hassall, 1841"
111719,Species,Plagioecia patina,"(Lamarck, 1816)",Animalia,Bryozoa,Stenolaemata,Cyclostomatida,Plagioeciidae,Plagioecia,,patina,,"Plagioecia patina Lamarck, 1816"
111721,Species,Plagioecia sarniensis,"(Norman, 1864)",Animalia,Bryozoa,Stenolaemata,Cyclostomatida,Plagioeciidae,Plagioecia,,sarniensis,,"Plagioecia sarniensis Norman, 1864"
111730,Species,Disporella hispida,"(Fleming, 1828)",Animalia,Bryozoa,Stenolaemata,Cyclostomatida,Lichenoporidae,Disporella,,hispida,,"Disporella hispida Fleming, 1828"
111745,Species,Oncousoecia dilatans,"(Johnston, 1847)",Animalia,Bryozoa,Stenolaemata,Cyclostomatida,Oncousoeciidae,Oncousoecia,,dilatans,,"Oncousoecia dilatans Johnston, 1847"
111795,Genus,Barentsia,"Hincks, 1880",Animalia,Entoprocta,,,Barentsiidae,Barentsia,,,,"Barentsia Hincks, 1880"
111796,Genus,Pedicellina,"Sars, 1835",Animalia,Entoprocta,,,Pedicellinidae,Pedicellina,,,,"Pedicellina Sars, 1835"
111878,Species,Lagotia viridis,"Wright, 1858",Chromista,Ciliophora,Heterotrichea,Heterotrichida,Folliculinidae,Lagotia,,viridis,,"Lagotia viridis Wright, 1858"
112299,Genus,Astrorhiza,"Sandahl, 1858",Chromista,Foraminifera,Monothalamea,Astrorhizida,Astrorhizidae,Astrorhiza,,,,"Astrorhiza Sandahl, 1858"
117015,Genus,Bougainvillia,"Lesson, 1830",Animalia,Cnidaria,Hydrozoa,Anthoathecata,Bougainvilliidae,Bougainvillia,,,,"Bougainvillia Lesson, 1830"
117093,Genus,Eudendrium,"Ehrenberg, 1834",Animalia,Cnidaria,Hydrozoa,Anthoathecata,Eudendriidae,Eudendrium,,,,"Eudendrium Ehrenberg, 1834"
117103,Genus,Halecium,"Oken, 1815",Animalia,Cnidaria,Hydrozoa,Leptothecata,Haleciidae,Halecium,,,,"Halecium Oken, 1815"
117195,Genus,Nemertesia,"Lamouroux, 1812",Animalia,Cnidaria,Hydrozoa,Leptothecata,Plumulariidae,Nemertesia,,,,"Nemertesia Lamouroux, 1812"
117228,Genus,Diphasia,"Agassiz, 1862",Animalia,Cnidaria,Hydrozoa,Leptothecata,Sertulariidae,Diphasia,,,,"Diphasia Agassiz, 1862"
117233,Genus,Sertularella,"Gray, 1848",Animalia,Cnidaria,Hydrozoa,Leptothecata,Sertularellidae,Sertularella,,,,"Sertularella Gray, 1848"
117234,Genus,Sertularia,"Linnaeus, 1758",Animalia,Cnidaria,Hydrozoa,Leptothecata,Sertulariidae,Sertularia,,,,"Sertularia Linnaeus, 1758"
117258,Genus,Tubularia,"Linnaeus, 1758",Animalia,Cnidaria,Hydrozoa,Anthoathecata,Tubulariidae,Tubularia,,,,"Tubularia Linnaeus, 1758"
117364,Species,Campanularia hincksii,"Alder, 1856",Animalia,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,Campanularia,,hincksii,,"Campanularia hincksii Alder, 1856"
117368,Species,Clytia hemisphaerica,"(Linnaeus, 1767)",Animalia,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,Clytia,,hemisphaerica,,"Clytia hemisphaerica Linnaeus, 1767"
117382,Species,Laomedea flexuosa,"Alder, 1857",Animalia,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,Laomedea,,flexuosa,,"Laomedea flexuosa Alder, 1857"
117386,Species,Obelia dichotoma,"(Linnaeus, 1758)",Animalia,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,Obelia,,dichotoma,,"Obelia dichotoma Linnaeus, 1758"
117402,Species,Calycella syringa,"(Linnaeus, 1767)",Animalia,Cnidaria,Hydrozoa,Leptothecata,Campanulinidae,Calycella,,syringa,,"Calycella syringa Linnaeus, 1767"
117702,Species,Lafoea dumosa,"(Fleming, 1820)",Animalia,Cnidaria,Hydrozoa,Leptothecata,Lafoeidae,Lafoea,,dumosa,,"Lafoea dumosa Fleming, 1820"
117804,Species,Phialella quadrata,"(Forbes, 1848)",Animalia,Cnidaria,Hydrozoa,Leptothecata,Phialellidae,Phialella,,quadrata,,"Phialella quadrata Forbes, 1848"
117824,Species,Plumularia setacea,"(Linnaeus, 1758)",Animalia,Cnidaria,Hydrozoa,Leptothecata,Plumulariidae,Plumularia,,setacea,,"Plumularia setacea Linnaeus, 1758"
117890,Species,Hydrallmania falcata,"(Linnaeus, 1758)",Animalia,Cnidaria,Hydrozoa,Leptothecata,Sertulariidae,Hydrallmania,,falcata,,"Hydrallmania falcata Linnaeus, 1758"
117909,Species,Sertularella tenella,"(Alder, 1857)",Animalia,Cnidaria,Hydrozoa,Leptothecata,Sertularellidae,Sertularella,,tenella,,"Sertularella tenella Alder, 1857"
117913,Species,Sertularia cupressina,"Linnaeus, 1758",Animalia,Cnidaria,Hydrozoa,Leptothecata,Sertulariidae,Sertularia,,cupressina,,"Sertularia cupressina Linnaeus, 1758"
117914,Species,Sertularia distans,"(Lamouroux, 1816)",Animalia,Cnidaria,Hydrozoa,Leptothecata,Sertulariidae,Sertularia,,distans,,"Sertularia distans Lamouroux, 1816"
117940,Species,Thuiaria thuja,"(Linnaeus, 1758)",Animalia,Cnidaria,Hydrozoa,Leptothecata,Sertulariidae,Thuiaria,,thuja,,"Thuiaria thuja Linnaeus, 1758"
118086,Class,Collembola,,Animalia,Arthropoda,Collembola,,,,,,,Collembola
118216,Species,Gyge branchialis,"Cornalia & Panceri, 1861",Animalia,Arthropoda,Malacostraca,Isopoda,Bopyridae,Gyge,,branchialis,,"Gyge branchialis Cornalia & Panceri, 1861"
118218,Species,Ione thoracica,"(Montagu, 1808)",Animalia,Arthropoda,Malacostraca,Isopoda,Ionidae,Ione,,thoracica,,"Ione thoracica Montagu, 1808"
118278,Family,Gnathiidae,"Leach, 1814",Animalia,Arthropoda,Malacostraca,Isopoda,Gnathiidae,,,,,"Gnathiidae Leach, 1814"
118437,Genus,Gnathia,"Leach, 1814",Animalia,Arthropoda,Malacostraca,Isopoda,Gnathiidae,Gnathia,,,,"Gnathia Leach, 1814"
118467,Species,Anthura gracilis,"(Montagu, 1808)",Animalia,Arthropoda,Malacostraca,Isopoda,Anthuridae,Anthura,,gracilis,,"Anthura gracilis Montagu, 1808"
118855,Species,Eurydice truncata,"(Norman, 1868)",Animalia,Arthropoda,Malacostraca,Isopoda,Cirolanidae,Eurydice,,truncata,,"Eurydice truncata Norman, 1868"
118917,Species,Limnoria lignorum,"(Rathke, 1799)",Animalia,Arthropoda,Malacostraca,Isopoda,Limnoriidae,Limnoria,,lignorum,,"Limnoria lignorum Rathke, 1799"
118990,Species,Gnathia dentata,"(G. O. Sars, 1872)",Animalia,Arthropoda,Malacostraca,Isopoda,Gnathiidae,Gnathia,,dentata,,"Gnathia dentata G. O. Sars, 1872"
118995,Species,Gnathia oxyuraea,"(Lilljeborg, 1855)",Animalia,Arthropoda,Malacostraca,Isopoda,Gnathiidae,Gnathia,,oxyuraea,,"Gnathia oxyuraea Lilljeborg, 1855"
119822,Family,Mysidae,"Haworth, 1825",Animalia,Arthropoda,Malacostraca,Mysida,Mysidae,,,,,"Mysidae Haworth, 1825"
119898,Genus,Praunus,"Leach, 1814",Animalia,Arthropoda,Malacostraca,Mysida,Mysidae,Praunus,,,,"Praunus Leach, 1814"
122348,Genus,Cerebratulus,"Renier, 1804",Animalia,Nemertea,Pilidiophora,Heteronemertea,Lineidae,Cerebratulus,,,,"Cerebratulus Renier, 1804"
122637,Species,Tubulanus polymorphus,"Renier, 1804",Animalia,Nemertea,Palaeonemertea,Tubulaniformes,Tubulanidae,Tubulanus,,polymorphus,,"Tubulanus polymorphus Renier, 1804"
123083,Class,Holothuroidea,"de Blainville, 1834",Animalia,Echinodermata,Holothuroidea,,,,,,,"Holothuroidea de Blainville, 1834"
123084,Class,Ophiuroidea,"Gray, 1840",Animalia,Echinodermata,Ophiuroidea,,,,,,,"Ophiuroidea Gray, 1840"
123106,Order,Spatangoida,"L. Agassiz, 1840",Animalia,Echinodermata,Echinoidea,Spatangoida,,,,,,"Spatangoida L. Agassiz, 1840"
123160,Family,Echinidae,"Gray, 1825",Animalia,Echinodermata,Echinoidea,Camarodonta,Echinidae,,,,,"Echinidae Gray, 1825"
123206,Family,Amphiuridae,"Ljungman, 1867",Animalia,Echinodermata,Ophiuroidea,Amphilepidida,Amphiuridae,,,,,"Amphiuridae Ljungman, 1867"
123426,Genus,Echinocardium,"Gray, 1825",Animalia,Echinodermata,Echinoidea,Spatangoida,Loveniidae,Echinocardium,,,,"Echinocardium Gray, 1825"
123456,Genus,Holothuria,"Linnaeus, 1767",Animalia,Echinodermata,Holothuroidea,Holothuriida,Holothuriidae,Holothuria,,,,"Holothuria Linnaeus, 1767"
123574,Genus,Ophiura,"Lamarck, 1801",Animalia,Echinodermata,Ophiuroidea,Ophiurida,Ophiuridae,Ophiura,,,,"Ophiura Lamarck, 1801"
123613,Genus,Amphiura,"Forbes, 1843",Animalia,Echinodermata,Ophiuroidea,Amphilepidida,Amphiuridae,Amphiura,,,,"Amphiura Forbes, 1843"
123776,Species,Asterias rubens,"Linnaeus, 1758",Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Asterias,,rubens,,"Asterias rubens Linnaeus, 1758"
124273,Species,Echinocyamus pusillus,"(O.F. Müller, 1776)",Animalia,Echinodermata,Echinoidea,Echinolampadacea,Fibulariidae,Echinocyamus,,pusillus,,"Echinocyamus pusillus O.F. Müller, 1776"
124319,Species,Psammechinus miliaris,"(P.L.S. Müller, 1771)",Animalia,Echinodermata,Echinoidea,Camarodonta,Parechinidae,Psammechinus,,miliaris,,"Psammechinus miliaris P.L.S. Müller, 1771"
124392,Species,Echinocardium cordatum,"(Pennant, 1777)",Animalia,Echinodermata,Echinoidea,Spatangoida,Loveniidae,Echinocardium,,cordatum,,"Echinocardium cordatum Pennant, 1777"
124462,Species,Leptosynapta bergensis,"(Östergren, 1905)",Animalia,Echinodermata,Holothuroidea,Apodida,Synaptidae,Leptosynapta,,bergensis,,"Leptosynapta bergensis Östergren, 1905"
124465,Species,Leptosynapta inhaerens,"(O.F. Müller, 1776)",Animalia,Echinodermata,Holothuroidea,Apodida,Synaptidae,Leptosynapta,,inhaerens,,"Leptosynapta inhaerens O.F. Müller, 1776"
124635,Species,Leptopentacta elongata,"(Düben & Koren, 1846)",Animalia,Echinodermata,Holothuroidea,Dendrochirotida,Cucumariidae,Leptopentacta,,elongata,,"Leptopentacta elongata Düben & Koren, 1846"
124670,Species,Thyone fusus,"(O.F. Müller, 1776)",Animalia,Echinodermata,Holothuroidea,Dendrochirotida,Phyllophoridae,Thyone,,fusus,,"Thyone fusus O.F. Müller, 1776"
124850,Species,Ophiocten affinis,"(Lütken, 1858)",Animalia,Echinodermata,Ophiuroidea,Ophiurida,Ophiuridae,Ophiocten,,affinis,,"Ophiocten affinis Lütken, 1858"
124913,Species,Ophiura albida,"Forbes, 1839",Animalia,Echinodermata,Ophiuroidea,Ophiurida,Ophiuridae,Ophiura,,albida,,"Ophiura albida Forbes, 1839"
124929,Species,Ophiura ophiura,"(Linnaeus, 1758)",Animalia,Echinodermata,Ophiuroidea,Ophiurida,Ophiuridae,Ophiura,,ophiura,,"Ophiura ophiura Linnaeus, 1758"
125064,Species,Amphipholis squamata,"(Delle Chiaje, 1828)",Animalia,Echinodermata,Ophiuroidea,Amphilepidida,Amphiuridae,Amphipholis,,squamata,,"Amphipholis squamata Delle Chiaje, 1828"
125073,Species,Amphiura chiajei,"Forbes, 1843",Animalia,Echinodermata,Ophiuroidea,Amphilepidida,Amphiuridae,Amphiura,,chiajei,,"Amphiura chiajei Forbes, 1843"
125080,Species,Amphiura filiformis,"(O.F. Müller, 1776)",Animalia,Echinodermata,Ophiuroidea,Amphilepidida,Amphiuridae,Amphiura,,filiformis,,"Amphiura filiformis O.F. Müller, 1776"
125131,Species,Ophiothrix fragilis,"(Abildgaard in O.F. Müller, 1789)",Animalia,Echinodermata,Ophiuroidea,Amphilepidida,Ophiotrichidae,Ophiothrix,,fragilis,,"Ophiothrix fragilis Abildgaard in O.F. Müller, 1789"
125333,Species,Alcyonium digitatum,"Linnaeus, 1758",Animalia,Cnidaria,Anthozoa,Alcyonacea,Alcyoniidae,Alcyonium,,digitatum,,"Alcyonium digitatum Linnaeus, 1758"
125477,Family,Gobiesocidae,"Bleeker, 1859",Animalia,Chordata,Actinopteri,Gobiesociformes,Gobiesocidae,,,,,"Gobiesocidae Bleeker, 1859"
125537,Family,Gobiidae,"Cuvier, 1816",Animalia,Chordata,Actinopteri,Gobiiformes,Gobiidae,,,,,"Gobiidae Cuvier, 1816"
125579,Family,Pleuronectidae,"Rafinesque, 1815",Animalia,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,,,,,"Pleuronectidae Rafinesque, 1815"
126754,Species,Gymnammodytes semisquamatus,"(Jourdain, 1879)",Animalia,Chordata,Actinopteri,Perciformes,Ammodytidae,Gymnammodytes,,semisquamatus,,"Gymnammodytes semisquamatus Jourdain, 1879"
126792,Species,Callionymus lyra,"Linnaeus, 1758",Animalia,Chordata,Actinopteri,Callionymiformes,Callionymidae,Callionymus,,lyra,,"Callionymus lyra Linnaeus, 1758"
127219,Species,Liparis liparis,"(Linnaeus, 1766)",Animalia,Chordata,Actinopteri,Perciformes,Liparidae,Liparis,,liparis,,"Liparis liparis Linnaeus, 1766"
128539,Species,Virgularia mirabilis,"(Müller, 1776)",Animalia,Cnidaria,Anthozoa,Pennatulacea,Virgulariidae,Virgularia,,mirabilis,,"Virgularia mirabilis Müller, 1776"
128545,Genus,Phoronis,"Wright, 1856",Animalia,Phoronida,,,Phoronidae,Phoronis,,,,"Phoronis Wright, 1856"
128549,Species,Phoronis muelleri,"Selys-Lonchamps, 1903",Animalia,Phoronida,,,Phoronidae,Phoronis,,muelleri,,"Phoronis muelleri Selys-Lonchamps, 1903"
129155,Genus,Ampharete,"Malmgren, 1866",Animalia,Annelida,Polychaeta,Terebellida,Ampharetidae,Ampharete,,,,"Ampharete Malmgren, 1866"
129211,Genus,Capitella,"Blainville, 1828",Animalia,Annelida,Polychaeta,,Capitellidae,Capitella,,,,"Capitella Blainville, 1828"
129220,Genus,Notomastus,"M. Sars, 1851",Animalia,Annelida,Polychaeta,,Capitellidae,Notomastus,,,,"Notomastus M. Sars, 1851"
129240,Genus,Aphelochaeta,"Blake, 1991",Animalia,Annelida,Polychaeta,Terebellida,Cirratulidae,Aphelochaeta,,,,"Aphelochaeta Blake, 1991"
129346,Genus,Clymenura,"Verrill, 1900",Animalia,Annelida,Polychaeta,,Maldanidae,Clymenura,,,,"Clymenura Verrill, 1900"
129347,Genus,Euclymene,"Verrill, 1900",Animalia,Annelida,Polychaeta,,Maldanidae,Euclymene,,,,"Euclymene Verrill, 1900"
129357,Genus,Nicomache,"Malmgren, 1865",Animalia,Annelida,Polychaeta,,Maldanidae,Nicomache,,,,"Nicomache Malmgren, 1865"
129359,Genus,Petaloproctus,"Quatrefages, 1866",Animalia,Annelida,Polychaeta,,Maldanidae,Petaloproctus,,,,"Petaloproctus Quatrefages, 1866"
129370,Genus,Nephtys,"Cuvier, 1817",Animalia,Annelida,Polychaeta,Phyllodocida,Nephtyidae,Nephtys,,,,"Nephtys Cuvier, 1817"
129430,Genus,Aricidea,"Webster, 1879",Animalia,Annelida,Polychaeta,,Paraonidae,Aricidea,,,,"Aricidea Webster, 1879"
129433,Genus,Paradoneis,"Hartman, 1965",Animalia,Annelida,Polychaeta,,Paraonidae,Paradoneis,,,,"Paradoneis Hartman, 1965"
129443,Genus,Eteone,"Savigny, 1822",Animalia,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Eteone,,,,"Eteone Savigny, 1822"
129475,Genus,Adyte,"Saint-Joseph, 1899",Animalia,Annelida,Polychaeta,Phyllodocida,Polynoidae,Adyte,,,,"Adyte Saint-Joseph, 1899"
129491,Genus,Harmothoe,"Kinberg, 1856",Animalia,Annelida,Polychaeta,Phyllodocida,Polynoidae,Harmothoe,,,,"Harmothoe Kinberg, 1856"
129528,Genus,Euchone,"Malmgren, 1866",Animalia,Annelida,Polychaeta,Sabellida,Sabellidae,Euchone,,,,"Euchone Malmgren, 1866"
